#REFERENCE 0 0.0000000 0.0000000
O1 0.0000000 0.0000000 0.9890 0.9890 0.00 0.00
O1 0.000000 0.000000 0.9890 0.0000 0.00 0.00
O1 0.0000000 0.0000000 0.0000 0.9890 0.00 0.00
O1 0.0000000 0.0000000 1.3154 1.3154 0.00 0.00
